data_rate,rep,service_type,slo_set,p_fitness,dist,cores,data_quality,model_size
0.1,8,elastic-workbench-qr-detector,DEFAULT,0.3971566069888791,"(np.float64(1335.1678160704046), np.float64(130.25849282380995))",5.544709498549039,203.80966871321192,-1.0
0.1,8,elastic-workbench-cv-analyzer,DEFAULT,0.4239016431927191,"(np.float64(24.025439845083753), np.float64(2.415246770148811))",7.920982128345845,173.80156834701828,1.0046952890137315
0.1,8,elastic-workbench-pc-visualizer,DEFAULT,0.7471787185727558,"(np.float64(185.56770787760064), np.float64(35.15302969020961))",1.0000000000000004,51.00965649790459,-1.0
0.1,9,elastic-workbench-qr-detector,DEFAULT,0.3971566069888791,"(np.float64(1335.1678160704046), np.float64(130.25849282380995))",5.544709498549039,203.80966871321192,-1.0
0.1,9,elastic-workbench-cv-analyzer,DEFAULT,0.4239016431927191,"(np.float64(24.025439845083753), np.float64(2.415246770148811))",7.920982128345845,173.80156834701828,1.0046952890137315
0.1,9,elastic-workbench-pc-visualizer,DEFAULT,0.7471787185727558,"(np.float64(185.56770787760064), np.float64(35.15302969020961))",1.0000000000000004,51.00965649790459,-1.0
0.1,10,elastic-workbench-qr-detector,DEFAULT,0.3971566069888791,"(np.float64(1335.1678160704046), np.float64(130.25849282380995))",5.544709498549039,203.80966871321192,-1.0
0.1,10,elastic-workbench-cv-analyzer,DEFAULT,0.4239016431927191,"(np.float64(24.025439845083753), np.float64(2.415246770148811))",7.920982128345845,173.80156834701828,1.0046952890137315
0.1,10,elastic-workbench-pc-visualizer,DEFAULT,0.7471787185727558,"(np.float64(185.56770787760064), np.float64(35.15302969020961))",1.0000000000000004,51.00965649790459,-1.0
0.1,11,elastic-workbench-qr-detector,DEFAULT,0.3971566069888791,"(np.float64(1335.1678160704046), np.float64(130.25849282380995))",5.544709498549039,203.80966871321192,-1.0
0.1,11,elastic-workbench-cv-analyzer,DEFAULT,0.4239016431927191,"(np.float64(24.025439845083753), np.float64(2.415246770148811))",7.920982128345845,173.80156834701828,1.0046952890137315
0.1,11,elastic-workbench-pc-visualizer,DEFAULT,0.7471787185727558,"(np.float64(185.56770787760064), np.float64(35.15302969020961))",1.0000000000000004,51.00965649790459,-1.0
0.1,12,elastic-workbench-qr-detector,DEFAULT,0.3971566069888791,"(np.float64(1335.1678160704046), np.float64(130.25849282380995))",5.544709498549039,203.80966871321192,-1.0
0.1,12,elastic-workbench-cv-analyzer,DEFAULT,0.4239016431927191,"(np.float64(24.025439845083753), np.float64(2.415246770148811))",7.920982128345845,173.80156834701828,1.0046952890137315
0.1,12,elastic-workbench-pc-visualizer,DEFAULT,0.7471787185727558,"(np.float64(185.56770787760064), np.float64(35.15302969020961))",1.0000000000000004,51.00965649790459,-1.0
0.1,13,elastic-workbench-qr-detector,DEFAULT,0.3971566069888791,"(np.float64(1335.1678160704046), np.float64(130.25849282380995))",5.544709498549039,203.80966871321192,-1.0
0.1,13,elastic-workbench-cv-analyzer,DEFAULT,0.4239016431927191,"(np.float64(24.025439845083753), np.float64(2.415246770148811))",7.920982128345845,173.80156834701828,1.0046952890137315
0.1,13,elastic-workbench-pc-visualizer,DEFAULT,0.7471787185727558,"(np.float64(185.56770787760064), np.float64(35.15302969020961))",1.0000000000000004,51.00965649790459,-1.0
0.1,14,elastic-workbench-qr-detector,DEFAULT,0.3971566069888791,"(np.float64(1335.1678160704046), np.float64(130.25849282380995))",5.544709498549039,203.80966871321192,-1.0
0.1,14,elastic-workbench-cv-analyzer,DEFAULT,0.4239016431927191,"(np.float64(24.025439845083753), np.float64(2.415246770148811))",7.920982128345845,173.80156834701828,1.0046952890137315
0.1,14,elastic-workbench-pc-visualizer,DEFAULT,0.7471787185727558,"(np.float64(185.56770787760064), np.float64(35.15302969020961))",1.0000000000000004,51.00965649790459,-1.0
0.1,15,elastic-workbench-qr-detector,DEFAULT,0.3971566069888791,"(np.float64(1335.1678160704046), np.float64(130.25849282380995))",5.544709498549039,203.80966871321192,-1.0
0.1,15,elastic-workbench-cv-analyzer,DEFAULT,0.4239016431927191,"(np.float64(24.025439845083753), np.float64(2.415246770148811))",7.920982128345845,173.80156834701828,1.0046952890137315
0.1,15,elastic-workbench-pc-visualizer,DEFAULT,0.7471787185727558,"(np.float64(185.56770787760064), np.float64(35.15302969020961))",1.0000000000000004,51.00965649790459,-1.0
0.1,16,elastic-workbench-qr-detector,DEFAULT,0.3971566069888791,"(np.float64(1335.1678160704046), np.float64(130.25849282380995))",5.544709498549039,203.80966871321192,-1.0
0.1,16,elastic-workbench-cv-analyzer,DEFAULT,0.4239016431927191,"(np.float64(24.025439845083753), np.float64(2.415246770148811))",7.920982128345845,173.80156834701828,1.0046952890137315
0.1,16,elastic-workbench-pc-visualizer,DEFAULT,0.7471787185727558,"(np.float64(185.56770787760064), np.float64(35.15302969020961))",1.0000000000000004,51.00965649790459,-1.0
0.1,17,elastic-workbench-qr-detector,DEFAULT,0.3971566069888791,"(np.float64(1335.1678160704046), np.float64(130.25849282380995))",5.544709498549039,203.80966871321192,-1.0
0.1,17,elastic-workbench-cv-analyzer,DEFAULT,0.4239016431927191,"(np.float64(24.025439845083753), np.float64(2.415246770148811))",7.920982128345845,173.80156834701828,1.0046952890137315
0.1,17,elastic-workbench-pc-visualizer,DEFAULT,0.7471787185727558,"(np.float64(185.56770787760064), np.float64(35.15302969020961))",1.0000000000000004,51.00965649790459,-1.0
0.1,18,elastic-workbench-qr-detector,DEFAULT,0.3971566069888791,"(np.float64(1335.1678160704046), np.float64(130.25849282380995))",5.544709498549039,203.80966871321192,-1.0
0.1,18,elastic-workbench-cv-analyzer,DEFAULT,0.4239016431927191,"(np.float64(24.025439845083753), np.float64(2.415246770148811))",7.920982128345845,173.80156834701828,1.0046952890137315
0.1,18,elastic-workbench-pc-visualizer,DEFAULT,0.7471787185727558,"(np.float64(185.56770787760064), np.float64(35.15302969020961))",1.0000000000000004,51.00965649790459,-1.0
0.1,19,elastic-workbench-qr-detector,DEFAULT,0.3971566069888791,"(np.float64(1335.1678160704046), np.float64(130.25849282380995))",5.544709498549039,203.80966871321192,-1.0
0.1,19,elastic-workbench-cv-analyzer,DEFAULT,0.4239016431927191,"(np.float64(24.025439845083753), np.float64(2.415246770148811))",7.920982128345845,173.80156834701828,1.0046952890137315
0.1,19,elastic-workbench-pc-visualizer,DEFAULT,0.7471787185727558,"(np.float64(185.56770787760064), np.float64(35.15302969020961))",1.0000000000000004,51.00965649790459,-1.0
0.1,20,elastic-workbench-qr-detector,DEFAULT,0.3971566069888791,"(np.float64(1335.1678160704046), np.float64(130.25849282380995))",5.544709498549039,203.80966871321192,-1.0
0.1,20,elastic-workbench-cv-analyzer,DEFAULT,0.4239016431927191,"(np.float64(24.025439845083753), np.float64(2.415246770148811))",7.920982128345845,173.80156834701828,1.0046952890137315
0.1,20,elastic-workbench-pc-visualizer,DEFAULT,0.7471787185727558,"(np.float64(185.56770787760064), np.float64(35.15302969020961))",1.0000000000000004,51.00965649790459,-1.0
0.1,21,elastic-workbench-qr-detector,DEFAULT,0.3971566069888791,"(np.float64(1335.1678160704046), np.float64(130.25849282380995))",5.544709498549039,203.80966871321192,-1.0
0.1,21,elastic-workbench-cv-analyzer,DEFAULT,0.4239016431927191,"(np.float64(24.025439845083753), np.float64(2.415246770148811))",7.920982128345845,173.80156834701828,1.0046952890137315
0.1,21,elastic-workbench-pc-visualizer,DEFAULT,0.7471787185727558,"(np.float64(185.56770787760064), np.float64(35.15302969020961))",1.0000000000000004,51.00965649790459,-1.0
0.1,22,elastic-workbench-qr-detector,DEFAULT,0.3971566069888791,"(np.float64(1335.1678160704046), np.float64(130.25849282380995))",5.544709498549039,203.80966871321192,-1.0
0.1,22,elastic-workbench-cv-analyzer,DEFAULT,0.4239016431927191,"(np.float64(24.025439845083753), np.float64(2.415246770148811))",7.920982128345845,173.80156834701828,1.0046952890137315
0.1,22,elastic-workbench-pc-visualizer,DEFAULT,0.7471787185727558,"(np.float64(185.56770787760064), np.float64(35.15302969020961))",1.0000000000000004,51.00965649790459,-1.0
0.1,23,elastic-workbench-qr-detector,DEFAULT,0.3971566069888791,"(np.float64(1335.1678160704046), np.float64(130.25849282380995))",5.544709498549039,203.80966871321192,-1.0
0.1,23,elastic-workbench-cv-analyzer,DEFAULT,0.4239016431927191,"(np.float64(24.025439845083753), np.float64(2.415246770148811))",7.920982128345845,173.80156834701828,1.0046952890137315
0.1,23,elastic-workbench-pc-visualizer,DEFAULT,0.7471787185727558,"(np.float64(185.56770787760064), np.float64(35.15302969020961))",1.0000000000000004,51.00965649790459,-1.0
0.1,24,elastic-workbench-qr-detector,DEFAULT,0.3971566069888791,"(np.float64(1335.1678160704046), np.float64(130.25849282380995))",5.544709498549039,203.80966871321192,-1.0
0.1,24,elastic-workbench-cv-analyzer,DEFAULT,0.4239016431927191,"(np.float64(24.025439845083753), np.float64(2.415246770148811))",7.920982128345845,173.80156834701828,1.0046952890137315
0.1,24,elastic-workbench-pc-visualizer,DEFAULT,0.7471787185727558,"(np.float64(185.56770787760064), np.float64(35.15302969020961))",1.0000000000000004,51.00965649790459,-1.0
0.1,25,elastic-workbench-qr-detector,DEFAULT,0.3971566069888791,"(np.float64(1335.1678160704046), np.float64(130.25849282380995))",5.544709498549039,203.80966871321192,-1.0
0.1,25,elastic-workbench-cv-analyzer,DEFAULT,0.4239016431927191,"(np.float64(24.025439845083753), np.float64(2.415246770148811))",7.920982128345845,173.80156834701828,1.0046952890137315
0.1,25,elastic-workbench-pc-visualizer,DEFAULT,0.7471787185727558,"(np.float64(185.56770787760064), np.float64(35.15302969020961))",1.0000000000000004,51.00965649790459,-1.0
0.1,26,elastic-workbench-qr-detector,DEFAULT,0.3971566069888791,"(np.float64(1335.1678160704046), np.float64(130.25849282380995))",5.544709498549039,203.80966871321192,-1.0
0.1,26,elastic-workbench-cv-analyzer,DEFAULT,0.4239016431927191,"(np.float64(24.025439845083753), np.float64(2.415246770148811))",7.920982128345845,173.80156834701828,1.0046952890137315
0.1,26,elastic-workbench-pc-visualizer,DEFAULT,0.7471787185727558,"(np.float64(185.56770787760064), np.float64(35.15302969020961))",1.0000000000000004,51.00965649790459,-1.0
0.1,27,elastic-workbench-qr-detector,DEFAULT,0.3971566069888791,"(np.float64(1335.1678160704046), np.float64(130.25849282380995))",5.544709498549039,203.80966871321192,-1.0
0.1,27,elastic-workbench-cv-analyzer,DEFAULT,0.4239016431927191,"(np.float64(24.025439845083753), np.float64(2.415246770148811))",7.920982128345845,173.80156834701828,1.0046952890137315
0.1,27,elastic-workbench-pc-visualizer,DEFAULT,0.7471787185727558,"(np.float64(185.56770787760064), np.float64(35.15302969020961))",1.0000000000000004,51.00965649790459,-1.0
0.1,28,elastic-workbench-qr-detector,DEFAULT,0.3971566069888791,"(np.float64(1335.1678160704046), np.float64(130.25849282380995))",5.544709498549039,203.80966871321192,-1.0
0.1,28,elastic-workbench-cv-analyzer,DEFAULT,0.4239016431927191,"(np.float64(24.025439845083753), np.float64(2.415246770148811))",7.920982128345845,173.80156834701828,1.0046952890137315
0.1,28,elastic-workbench-pc-visualizer,DEFAULT,0.7471787185727558,"(np.float64(185.56770787760064), np.float64(35.15302969020961))",1.0000000000000004,51.00965649790459,-1.0
0.1,29,elastic-workbench-qr-detector,DEFAULT,0.3971566069888791,"(np.float64(1335.1678160704046), np.float64(130.25849282380995))",5.544709498549039,203.80966871321192,-1.0
0.1,29,elastic-workbench-cv-analyzer,DEFAULT,0.4239016431927191,"(np.float64(24.025439845083753), np.float64(2.415246770148811))",7.920982128345845,173.80156834701828,1.0046952890137315
0.1,29,elastic-workbench-pc-visualizer,DEFAULT,0.7471787185727558,"(np.float64(185.56770787760064), np.float64(35.15302969020961))",1.0000000000000004,51.00965649790459,-1.0
0.1,30,elastic-workbench-qr-detector,DEFAULT,0.3971566069888791,"(np.float64(1335.1678160704046), np.float64(130.25849282380995))",5.544709498549039,203.80966871321192,-1.0
0.1,30,elastic-workbench-cv-analyzer,DEFAULT,0.4239016431927191,"(np.float64(24.025439845083753), np.float64(2.415246770148811))",7.920982128345845,173.80156834701828,1.0046952890137315
0.1,30,elastic-workbench-pc-visualizer,DEFAULT,0.7471787185727558,"(np.float64(185.56770787760064), np.float64(35.15302969020961))",1.0000000000000004,51.00965649790459,-1.0
0.1,31,elastic-workbench-qr-detector,DEFAULT,0.3971566069888791,"(np.float64(1335.1678160704046), np.float64(130.25849282380995))",5.544709498549039,203.80966871321192,-1.0
0.1,31,elastic-workbench-cv-analyzer,DEFAULT,0.4239016431927191,"(np.float64(24.025439845083753), np.float64(2.415246770148811))",7.920982128345845,173.80156834701828,1.0046952890137315
0.1,31,elastic-workbench-pc-visualizer,DEFAULT,0.7471787185727558,"(np.float64(185.56770787760064), np.float64(35.15302969020961))",1.0000000000000004,51.00965649790459,-1.0
0.1,32,elastic-workbench-qr-detector,DEFAULT,0.3971566069888791,"(np.float64(1335.1678160704046), np.float64(130.25849282380995))",5.544709498549039,203.80966871321192,-1.0
0.1,32,elastic-workbench-cv-analyzer,DEFAULT,0.4239016431927191,"(np.float64(24.025439845083753), np.float64(2.415246770148811))",7.920982128345845,173.80156834701828,1.0046952890137315
0.1,32,elastic-workbench-pc-visualizer,DEFAULT,0.7471787185727558,"(np.float64(185.56770787760064), np.float64(35.15302969020961))",1.0000000000000004,51.00965649790459,-1.0
0.1,33,elastic-workbench-qr-detector,DEFAULT,0.3971566069888791,"(np.float64(1335.1678160704046), np.float64(130.25849282380995))",5.544709498549039,203.80966871321192,-1.0
