data_rate,rep,service_type,slo_set,p_fitness,dist,cores,data_quality,model_size
0.05,15,elastic-workbench-pc-visualizer,DEFAULT,0.7387494469019747,"(np.float64(190.3411394020919), np.float64(21.648240510239088))",1.0,43.85256632411518,-1.0
0.05,16,elastic-workbench-qr-detector,DEFAULT,0.4047209710591623,"(np.float64(299.4414456565001), np.float64(181.41718349412417))",1.64550753732237,379.46502920147,-1.0
0.05,16,elastic-workbench-cv-analyzer,DEFAULT,0.46256731950642654,"(np.float64(9.47428437956299), np.float64(5.151431252589053))",1.0000000000000009,205.07797704999626,1.0635780282914675
0.05,16,elastic-workbench-pc-visualizer,DEFAULT,0.7387494469019747,"(np.float64(190.3411394020919), np.float64(21.648240510239088))",1.0,43.85256632411518,-1.0
0.05,17,elastic-workbench-qr-detector,DEFAULT,0.4047209710591623,"(np.float64(299.4414456565001), np.float64(181.41718349412417))",1.64550753732237,379.46502920147,-1.0
0.05,17,elastic-workbench-cv-analyzer,DEFAULT,0.46256731950642654,"(np.float64(9.47428437956299), np.float64(5.151431252589053))",1.0000000000000009,205.07797704999626,1.0635780282914675
0.05,17,elastic-workbench-pc-visualizer,DEFAULT,0.7387494469019747,"(np.float64(190.3411394020919), np.float64(21.648240510239088))",1.0,43.85256632411518,-1.0
0.05,18,elastic-workbench-qr-detector,DEFAULT,0.4047209710591623,"(np.float64(299.4414456565001), np.float64(181.41718349412417))",1.64550753732237,379.46502920147,-1.0
0.05,18,elastic-workbench-cv-analyzer,DEFAULT,0.46256731950642654,"(np.float64(9.47428437956299), np.float64(5.151431252589053))",1.0000000000000009,205.07797704999626,1.0635780282914675
0.05,18,elastic-workbench-pc-visualizer,DEFAULT,0.7387494469019747,"(np.float64(190.3411394020919), np.float64(21.648240510239088))",1.0,43.85256632411518,-1.0
0.05,19,elastic-workbench-qr-detector,DEFAULT,0.4047209710591623,"(np.float64(299.4414456565001), np.float64(181.41718349412417))",1.64550753732237,379.46502920147,-1.0
0.05,19,elastic-workbench-cv-analyzer,DEFAULT,0.46256731950642654,"(np.float64(9.47428437956299), np.float64(5.151431252589053))",1.0000000000000009,205.07797704999626,1.0635780282914675
0.05,19,elastic-workbench-pc-visualizer,DEFAULT,0.7387494469019747,"(np.float64(190.3411394020919), np.float64(21.648240510239088))",1.0,43.85256632411518,-1.0
0.05,20,elastic-workbench-qr-detector,DEFAULT,0.4047209710591623,"(np.float64(299.4414456565001), np.float64(181.41718349412417))",1.64550753732237,379.46502920147,-1.0
0.05,20,elastic-workbench-cv-analyzer,DEFAULT,0.46256731950642654,"(np.float64(9.47428437956299), np.float64(5.151431252589053))",1.0000000000000009,205.07797704999626,1.0635780282914675
0.05,20,elastic-workbench-pc-visualizer,DEFAULT,0.7387494469019747,"(np.float64(190.3411394020919), np.float64(21.648240510239088))",1.0,43.85256632411518,-1.0
0.05,21,elastic-workbench-qr-detector,DEFAULT,0.4047209710591623,"(np.float64(299.4414456565001), np.float64(181.41718349412417))",1.64550753732237,379.46502920147,-1.0
0.05,21,elastic-workbench-cv-analyzer,DEFAULT,0.46256731950642654,"(np.float64(9.47428437956299), np.float64(5.151431252589053))",1.0000000000000009,205.07797704999626,1.0635780282914675
0.05,21,elastic-workbench-pc-visualizer,DEFAULT,0.7387494469019747,"(np.float64(190.3411394020919), np.float64(21.648240510239088))",1.0,43.85256632411518,-1.0
0.05,22,elastic-workbench-qr-detector,DEFAULT,0.4047209710591623,"(np.float64(299.4414456565001), np.float64(181.41718349412417))",1.64550753732237,379.46502920147,-1.0
0.05,22,elastic-workbench-cv-analyzer,DEFAULT,0.46256731950642654,"(np.float64(9.47428437956299), np.float64(5.151431252589053))",1.0000000000000009,205.07797704999626,1.0635780282914675
0.05,22,elastic-workbench-pc-visualizer,DEFAULT,0.7387494469019747,"(np.float64(190.3411394020919), np.float64(21.648240510239088))",1.0,43.85256632411518,-1.0
0.05,23,elastic-workbench-qr-detector,DEFAULT,0.4047209710591623,"(np.float64(299.4414456565001), np.float64(181.41718349412417))",1.64550753732237,379.46502920147,-1.0
0.05,23,elastic-workbench-cv-analyzer,DEFAULT,0.46256731950642654,"(np.float64(9.47428437956299), np.float64(5.151431252589053))",1.0000000000000009,205.07797704999626,1.0635780282914675
0.05,23,elastic-workbench-pc-visualizer,DEFAULT,0.7387494469019747,"(np.float64(190.3411394020919), np.float64(21.648240510239088))",1.0,43.85256632411518,-1.0
0.05,24,elastic-workbench-qr-detector,DEFAULT,0.4047209710591623,"(np.float64(299.4414456565001), np.float64(181.41718349412417))",1.64550753732237,379.46502920147,-1.0
0.05,24,elastic-workbench-cv-analyzer,DEFAULT,0.46256731950642654,"(np.float64(9.47428437956299), np.float64(5.151431252589053))",1.0000000000000009,205.07797704999626,1.0635780282914675
0.05,24,elastic-workbench-pc-visualizer,DEFAULT,0.7387494469019747,"(np.float64(190.3411394020919), np.float64(21.648240510239088))",1.0,43.85256632411518,-1.0
0.05,25,elastic-workbench-qr-detector,DEFAULT,0.4047209710591623,"(np.float64(299.4414456565001), np.float64(181.41718349412417))",1.64550753732237,379.46502920147,-1.0
0.05,25,elastic-workbench-cv-analyzer,DEFAULT,0.46256731950642654,"(np.float64(9.47428437956299), np.float64(5.151431252589053))",1.0000000000000009,205.07797704999626,1.0635780282914675
0.05,25,elastic-workbench-pc-visualizer,DEFAULT,0.7387494469019747,"(np.float64(190.3411394020919), np.float64(21.648240510239088))",1.0,43.85256632411518,-1.0
0.05,1,elastic-workbench-qr-detector,HIGH_PERF,0.7820760264660959,"(np.float64(1320.8139929609845), np.float64(110.35737506880386))",5.974254197803317,195.0818187782528,-1.0
0.05,1,elastic-workbench-cv-analyzer,HIGH_PERF,0.37217006448484213,"(np.float64(19.665866006111248), np.float64(5.213033958688175))",8.0,128.0,1.0
